frame_id,slice_id,cost,avg_cost,canonical_time,map_time,is_generated,init_angle,start_rank,mean_entropy,slack_count,mean_confidence,num_cells_assigned,config_name,embryo_id,time_idx,set_match,set_accuracy,positional_accuracy,num_gt_cells,num_pred_cells
OOS_SPIMA_P6_tid3,2,18.145748915496036,3.024291485916006,19.5,23.90909090909091,False,32.0,1,8.615852856651382e-05,0,0.9330990473865534,6,production_model,OOS_SPIMA_P6,3,1.0,1.0,1.0,6,6
OOS_SPIMA_P6_tid4,2,9.272212802312794,1.5453688003854655,19.5,23.90909090909091,False,16.0,1,1.0765086296619405e-07,0,0.9524779590718055,6,production_model,OOS_SPIMA_P6,4,1.0,1.0,1.0,6,6
OOS_SPIMA_P6_tid5,2,5.505330677984644,0.9175551129974407,19.5,23.90909090909091,False,12.000000000000002,1,7.875389590529946e-09,0,0.9592799048310353,6,production_model,OOS_SPIMA_P6,5,1.0,1.0,1.0,6,6
OOS_SPIMA_P6_tid6,2,7.318019309907784,1.2196698849846308,21.0,23.90909090909091,False,16.0,1,1.9976967791088857e-09,0,0.9613935966068222,6,production_model,OOS_SPIMA_P6,6,1.0,1.0,1.0,6,6
OOS_SPIMA_P6_tid7,1,10.476930626782408,1.4967043752546298,24.0,28.677419354838708,False,16.0,1,9.148440109669238e-06,0,0.9503173716395652,7,production_model,OOS_SPIMA_P6,7,1.0,1.0,1.0,7,7
OOS_SPIMA_P6_tid8,1,7.699252844463087,1.0998932634947267,24.0,28.677419354838708,False,12.000000000000002,1,5.408574145208039e-08,0,0.9557638558638585,7,production_model,OOS_SPIMA_P6,8,1.0,1.0,1.0,7,7
OOS_SPIMA_P6_tid9,1,7.548484512953278,1.078354930421897,25.5,28.677419354838708,False,16.0,1,5.889412434314416e-10,0,0.9595085253696264,7,production_model,OOS_SPIMA_P6,9,1.0,1.0,1.0,7,7
OOS_SPIMA_P6_tid10,0,16.92588952742232,2.11573619092779,28.5,33.016129032258064,False,348.0,2,0.01114248112282724,0,0.9174421890113662,8,production_model,OOS_SPIMA_P6,10,1.0,1.0,1.0,8,8
OOS_SPIMA_P6_tid11,0,8.392631241344802,1.0490789051681002,28.5,33.016129032258064,False,12.000000000000002,1,6.387592024849189e-05,0,0.9611165032934172,8,production_model,OOS_SPIMA_P6,11,1.0,1.0,1.0,8,8
OOS_SPIMA_P6_tid12,0,7.551186935267136,0.943898366908392,28.5,33.016129032258064,False,8.0,1,0.0008367623183806733,0,0.9653289841828373,8,production_model,OOS_SPIMA_P6,12,1.0,1.0,1.0,8,8
OOS_SPIMA_P6_tid13,0,10.560247968050179,1.3200309960062724,28.5,33.016129032258064,False,4.0,1,0.0002518947105782721,0,0.9494557993879699,8,production_model,OOS_SPIMA_P6,13,1.0,1.0,1.0,8,8
OOS_SPIMA_P6_tid14,0,16.26135692465538,2.0326696155819226,28.5,33.016129032258064,False,0.0,1,9.762610507844437e-06,0,0.9411383085262993,8,production_model,OOS_SPIMA_P6,14,1.0,1.0,1.0,8,8
OOS_SPIMA_P6_tid15,0,24.17685217735862,3.0221065221698273,30.75,33.016129032258064,False,348.0,1,2.155106595202332e-06,0,0.9292114615927178,8,production_model,OOS_SPIMA_P6,15,1.0,1.0,1.0,8,8
OOS_SPIMA_P6_tid16,8,44.56476691116029,3.713730575930024,35.25,41.285714285714285,False,336.0,1,4.986031606300566e-05,0,0.9128929101869558,12,production_model,OOS_SPIMA_P6,16,1.0,1.0,1.0,12,12
OOS_SPIMA_P6_tid17,8,34.10378405139954,2.8419820042832953,36.0,41.285714285714285,False,340.0,1,6.800563651023093e-06,0,0.9242840342102466,12,production_model,OOS_SPIMA_P6,17,1.0,1.0,1.0,12,12
OOS_SPIMA_P6_tid18,8,28.689640659177577,2.390803388264798,36.0,41.285714285714285,False,340.0,1,4.4233904485141994e-07,0,0.9372438946018201,12,production_model,OOS_SPIMA_P6,18,1.0,1.0,1.0,12,12
OOS_SPIMA_P6_tid19,8,24.216682795760352,2.018056899646696,36.0,41.285714285714285,False,340.0,1,3.72145133791805e-08,0,0.9406534556160343,12,production_model,OOS_SPIMA_P6,19,1.0,1.0,1.0,12,12
OOS_SPIMA_P6_tid20,8,23.76748196093433,1.9806234967445275,37.5,41.285714285714285,False,344.0,1,2.8924077326800757e-06,0,0.9380100760871888,12,production_model,OOS_SPIMA_P6,20,1.0,1.0,1.0,12,12
OOS_SPIMA_P6_tid21,9,28.673418889293394,2.2056476068687227,40.5,48.0,False,352.0,1,0.00667809846920569,0,0.9316652456856546,13,production_model,OOS_SPIMA_P6,21,1.0,1.0,1.0,13,13
OOS_SPIMA_P6_tid22,10,41.54353314803138,2.9673952248593842,42.0,49.66129032258065,False,356.0,1,0.002147479848948944,0,0.9233448473046914,14,production_model,OOS_SPIMA_P6,22,1.0,1.0,1.0,14,14
OOS_SPIMA_P6_tid23,10,23.932181426740854,1.7094415304814896,42.0,49.66129032258065,False,352.0,1,5.838387312849724e-05,0,0.9476012164637578,14,production_model,OOS_SPIMA_P6,23,1.0,1.0,1.0,14,14
OOS_SPIMA_P6_tid24,10,24.390203006308155,1.7421573575934397,43.5,49.66129032258065,False,352.0,1,7.593149728574262e-07,0,0.9422682978021685,14,production_model,OOS_SPIMA_P6,24,1.0,1.0,1.0,14,14
OOS_SPIMA_P6_tid25,12,34.87649411770816,2.325099607847211,46.5,53.869565217391305,False,356.0,1,0.0001292700215219385,0,0.8835690878054302,15,production_model,OOS_SPIMA_P6,25,1.0,1.0,1.0,15,15
OOS_SPIMA_P6_tid26,12,43.43935816077506,2.895957210718337,46.5,53.869565217391305,False,356.0,1,3.0863615285506e-05,0,0.8686181406126902,15,production_model,OOS_SPIMA_P6,26,1.0,1.0,1.0,15,15
OOS_SPIMA_P6_tid27,12,31.31368459778446,2.0875789731856305,46.5,53.869565217391305,False,356.0,1,1.1626506321673404e-06,0,0.8698729757169016,15,production_model,OOS_SPIMA_P6,27,1.0,1.0,1.0,15,15
OOS_SPIMA_P6_tid28,12,36.74295807637004,2.449530538424669,46.5,53.869565217391305,False,356.0,1,8.749164088126134e-06,0,0.8469331059679903,15,production_model,OOS_SPIMA_P6,28,1.0,1.0,1.0,15,15
OOS_SPIMA_P6_tid29,12,38.77193619607391,2.5847957464049274,46.5,53.869565217391305,False,0.0,1,0.00018610427942835663,0,0.8486980635743404,15,production_model,OOS_SPIMA_P6,29,1.0,1.0,1.0,15,15
OOS_SPIMA_P6_tid30,12,40.92729166420249,2.728486110946833,48.0,53.869565217391305,False,4.0,1,6.416850238992349e-06,0,0.8663885080208027,15,production_model,OOS_SPIMA_P6,30,1.0,1.0,1.0,15,15
OOS_SPIMA_P6_tid31,20,112.07725077829141,4.669885449095475,51.75,61.37837837837838,False,8.0,1,0.027092049173223925,0,0.7331383112634692,24,production_model,OOS_SPIMA_P6,31,1.0,1.0,1.0,24,24
OOS_SPIMA_P6_tid32,20,80.19884668134664,3.3416186117227764,52.5,61.37837837837838,False,8.0,1,0.0018890662471843876,0,0.7789846030066053,24,production_model,OOS_SPIMA_P6,32,1.0,1.0,1.0,24,24
OOS_SPIMA_P6_tid33,20,94.27527664600251,3.9281365269167714,52.5,61.37837837837838,False,8.0,1,0.00975010174918675,0,0.7604545937438215,24,production_model,OOS_SPIMA_P6,33,1.0,1.0,1.0,24,24
OOS_SPIMA_P6_tid34,20,71.34341500871436,2.972642292029765,52.5,61.37837837837838,False,8.0,1,0.004747349024394265,0,0.7622940013453112,24,production_model,OOS_SPIMA_P6,34,1.0,1.0,1.0,24,24
OOS_SPIMA_P6_tid35,20,61.59705869851151,2.5665441124379798,52.5,61.37837837837838,False,4.0,1,0.0007486732332494346,0,0.7837444397731783,24,production_model,OOS_SPIMA_P6,35,1.0,1.0,1.0,24,24
OOS_SPIMA_P6_tid36,20,53.81337801549526,2.2422240839789693,52.5,61.37837837837838,False,4.0,1,0.0011345397439275283,0,0.7855451744605914,24,production_model,OOS_SPIMA_P6,36,1.0,1.0,1.0,24,24
OOS_SPIMA_P6_tid37,20,43.72565347502276,1.8219022281259483,52.5,61.37837837837838,False,4.0,1,0.0007760716685812709,0,0.7968206793876559,24,production_model,OOS_SPIMA_P6,37,1.0,1.0,1.0,24,24
OOS_SPIMA_P6_tid38,20,34.635389324501105,1.4431412218542128,52.5,61.37837837837838,False,4.0,1,0.00018747697760669002,0,0.7983059767947726,24,production_model,OOS_SPIMA_P6,38,1.0,1.0,1.0,24,24
OOS_SPIMA_P6_tid39,20,46.65537172987186,1.943973822077994,57.0,61.37837837837838,False,4.0,1,0.0007018432749988102,0,0.8013903577671098,24,production_model,OOS_SPIMA_P6,39,1.0,1.0,1.0,24,24
OOS_SPIMA_P6_tid40,22,79.41571842075477,3.054450708490568,63.0,67.96923076923076,False,8.0,1,0.0006118182856439097,0,0.8832208046963557,26,production_model,OOS_SPIMA_P6,40,1.0,1.0,1.0,26,26
OOS_SPIMA_P6_tid41,22,52.933491358017015,2.035903513769885,63.0,67.96923076923076,False,8.0,1,0.00012027150995106295,0,0.8964696992007213,26,production_model,OOS_SPIMA_P6,41,1.0,1.0,1.0,26,26
OOS_SPIMA_P6_tid42,22,49.96057722684873,1.9215606625711048,63.0,67.96923076923076,False,8.0,1,0.00023557562837229346,0,0.9016576116505326,26,production_model,OOS_SPIMA_P6,42,1.0,1.0,1.0,26,26
OOS_SPIMA_P6_tid43,22,46.71255281795412,1.7966366468443893,63.0,67.96923076923076,False,4.0,1,0.0003708411617709751,0,0.8936342622722304,26,production_model,OOS_SPIMA_P6,43,1.0,1.0,1.0,26,26
OOS_SPIMA_P6_tid44,22,48.85056346346189,1.8788678255177649,63.0,67.96923076923076,False,4.0,1,0.00020615891087114878,0,0.9008041818528406,26,production_model,OOS_SPIMA_P6,44,1.0,1.0,1.0,26,26
OOS_SPIMA_P6_tid45,22,48.28949619016563,1.8572883150063704,63.0,67.96923076923076,False,4.0,1,4.13500306947435e-05,0,0.9005075671984725,26,production_model,OOS_SPIMA_P6,45,1.0,1.0,1.0,26,26
OOS_SPIMA_P6_tid46,22,54.32537988199537,2.0894376877690526,66.0,67.96923076923076,False,4.0,1,0.0001319773863056956,0,0.894398292103134,26,production_model,OOS_SPIMA_P6,46,1.0,1.0,1.0,26,26
OOS_SPIMA_P6_tid47,26,71.12598734798682,2.540213833856672,70.5,77.0657894736842,False,16.0,1,0.005148879798143917,0,0.8764976692414931,28,production_model,OOS_SPIMA_P6,47,1.0,1.0,1.0,28,28
OOS_SPIMA_P6_tid48,26,58.36984710940237,2.0846373967643705,70.5,77.0657894736842,False,16.0,1,0.0009558458099765083,0,0.8944904901723604,28,production_model,OOS_SPIMA_P6,48,1.0,1.0,1.0,28,28
OOS_SPIMA_P6_tid49,26,51.7245138701195,1.8473040667899823,70.5,77.0657894736842,False,16.0,1,0.0008717171032148265,0,0.900146391928611,28,production_model,OOS_SPIMA_P6,49,1.0,1.0,1.0,28,28
OOS_SPIMA_P6_tid50,26,62.96881386831085,2.2488862095825306,72.75,77.0657894736842,False,16.0,1,0.00011282083186472556,0,0.9020054147204125,28,production_model,OOS_SPIMA_P6,50,1.0,1.0,1.0,28,28
OOS_SPIMA_P6_tid51,27,96.30687883579286,3.32092685640665,75.0,80.0,False,16.0,1,0.041902349090091835,0,0.8374544992312856,29,production_model,OOS_SPIMA_P6,51,0.0,0.896551724137931,0.896551724137931,29,29
OOS_SPIMA_P6_tid52,31,126.14649392384813,3.942077935120254,76.5,80.0,False,16.0,1,0.08559642483215948,0,0.7648509427943568,32,production_model,OOS_SPIMA_P6,52,0.0,0.90625,0.875,32,32
OOS_SPIMA_P6_tid53,47,179.16463927706351,4.166619518071244,78.0,83.28571428571429,False,20.0,1,0.14134890549724488,0,0.7679161559447766,43,production_model,OOS_SPIMA_P6,53,0.0,0.8604651162790697,0.7906976744186046,43,43
OOS_SPIMA_P6_tid54,57,187.6010096498686,4.078282818475404,79.5,85.5,False,20.0,1,0.09076559684290636,0,0.8431000297115425,46,production_model,OOS_SPIMA_P6,54,0.0,0.9347826086956522,0.8695652173913043,46,46
OOS_SPIMA_P6_tid55,57,163.79910349011863,3.560850075872144,81.0,85.5,False,16.0,1,0.049323258982932716,0,0.883795682691341,46,production_model,OOS_SPIMA_P6,55,0.0,0.9347826086956522,0.8695652173913043,46,46
OOS_SPIMA_P6_tid56,57,165.36720839167697,3.5949393128625426,83.25,85.5,False,16.0,1,0.15149132699904827,0,0.7854803182655756,46,production_model,OOS_SPIMA_P6,56,0.0,0.9347826086956522,0.8695652173913043,46,46
OOS_SPIMA_P6_tid57,52,163.2922203551112,3.549830877285026,84.0,88.52173913043478,False,16.0,1,0.05206160218119531,0,0.8874057016941432,46,production_model,OOS_SPIMA_P6,57,1.0,1.0,0.8478260869565217,46,46
OOS_SPIMA_P6_tid58,52,144.35611088484936,3.1381763235836817,84.0,88.52173913043478,False,48.00000000000001,3,0.045841706331908635,0,0.8959823284814273,46,production_model,OOS_SPIMA_P6,58,1.0,1.0,0.8260869565217391,46,46
OOS_SPIMA_P6_tid59,52,131.28605379386602,2.8540446476927395,84.0,88.52173913043478,False,48.00000000000001,3,0.0374941452384214,0,0.8990688105038798,46,production_model,OOS_SPIMA_P6,59,1.0,1.0,0.8478260869565217,46,46
OOS_SPIMA_P6_tid60,58,140.43918545755918,2.9880677756927483,86.25,90.6875,False,16.0,1,0.05535981146850267,0,0.8618375886789689,47,production_model,OOS_SPIMA_P6,60,1.0,1.0,0.851063829787234,47,47
OOS_SPIMA_P6_tid61,60,148.3219282572084,3.090040172025175,88.5,93.0,False,20.0,1,0.1275230016332606,0,0.7738662345999688,48,production_model,OOS_SPIMA_P6,61,1.0,1.0,0.9583333333333334,48,48
OOS_SPIMA_P6_tid62,60,145.34367805314625,3.02799329277388,88.5,93.0,False,52.0,2,0.06661924027517648,0,0.847192712800962,48,production_model,OOS_SPIMA_P6,62,1.0,1.0,0.9583333333333334,48,48
OOS_SPIMA_P6_tid63,61,141.97670335188985,2.897483741875303,88.5,93.8,False,20.0,1,0.06576492997737217,0,0.8460740213362958,49,production_model,OOS_SPIMA_P6,63,1.0,1.0,0.9591836734693877,49,49
OOS_SPIMA_P6_tid64,64,188.37618072003855,3.693650602353697,90.0,97.45652173913044,False,28.0,1,0.08323516911878609,0,0.8421448390028389,51,production_model,OOS_SPIMA_P6,64,1.0,1.0,0.9607843137254902,51,51
OOS_SPIMA_P6_tid65,64,186.2853845401491,3.652654598826453,90.0,97.45652173913044,False,28.0,1,0.1489151774553728,0,0.7565801378160799,51,production_model,OOS_SPIMA_P6,65,1.0,1.0,0.9607843137254902,51,51
OOS_SPIMA_P6_tid66,64,176.58846832098055,3.462518986685893,90.0,97.45652173913044,False,28.0,1,0.07191196106574202,0,0.8602921770804397,51,production_model,OOS_SPIMA_P6,66,1.0,1.0,0.9607843137254902,51,51
OOS_SPIMA_P6_tid67,64,175.60074283909154,3.443151820374344,90.0,97.45652173913044,False,28.0,1,0.170211070203613,0,0.7344570383130165,51,production_model,OOS_SPIMA_P6,67,1.0,1.0,0.9607843137254902,51,51
OOS_SPIMA_P6_tid68,64,185.4201643002312,3.6356894960829647,90.0,97.45652173913044,False,28.0,1,0.09806083652641727,0,0.8263416424657649,51,production_model,OOS_SPIMA_P6,68,1.0,1.0,0.9607843137254902,51,51
OOS_SPIMA_P6_tid69,64,189.27019237931756,3.711180242731717,90.0,97.45652173913044,False,28.0,1,0.14901455940944408,0,0.7566635182078553,51,production_model,OOS_SPIMA_P6,69,1.0,1.0,0.9607843137254902,51,51
OOS_SPIMA_P6_tid70,64,193.52180765115628,3.7945452480618878,90.0,97.45652173913044,False,32.0,1,0.08546460641753804,0,0.8501698774503467,51,production_model,OOS_SPIMA_P6,70,1.0,1.0,0.9607843137254902,51,51
OOS_SPIMA_P6_tid71,64,172.3607064284375,3.379621694675245,90.0,97.45652173913044,False,28.0,1,0.08435598255774633,0,0.8377402483118837,51,production_model,OOS_SPIMA_P6,71,1.0,1.0,0.9607843137254902,51,51
OOS_SPIMA_P6_tid72,64,184.4960855797999,3.617570305486273,90.0,97.45652173913044,False,28.0,1,0.10787302744121893,0,0.7936373949267002,51,production_model,OOS_SPIMA_P6,72,1.0,1.0,0.9607843137254902,51,51
OOS_SPIMA_P6_tid73,64,200.65197053381866,3.934352363408209,94.5,97.45652173913044,False,28.0,1,0.1409389435923657,0,0.7715980769821088,51,production_model,OOS_SPIMA_P6,73,1.0,1.0,0.9607843137254902,51,51
OOS_SPIMA_P6_tid74,67,151.39850263575266,2.8565755214292956,101.25,108.22222222222223,False,36.0,1,0.046250985917421064,0,0.8889824160886621,53,production_model,OOS_SPIMA_P6,74,1.0,1.0,0.9622641509433962,53,53
OOS_SPIMA_P6_tid75,68,195.94978530437197,3.5627233691703997,102.0,109.0,False,40.0,1,0.09137684538821751,0,0.7990698060095301,55,production_model,OOS_SPIMA_P6,75,0.0,0.9454545454545454,0.8727272727272727,55,55
OOS_SPIMA_P6_tid76,81,333.6388496692665,5.654895757106212,103.5,110.0,False,40.0,1,0.363507261571921,0,0.48927431283201905,59,production_model,OOS_SPIMA_P6,76,0.0,0.7966101694915254,0.6949152542372882,59,59
OOS_SPIMA_P6_tid77,83,303.07709820913453,4.392421713175863,105.0,111.0,False,44.0,1,0.31199830349945323,0,0.5004365476537393,69,production_model,OOS_SPIMA_P6,77,0.0,0.8260869565217391,0.7536231884057971,69,69
OOS_SPIMA_P6_tid79,109,260.6751826739563,3.031106775278561,108.0,113.0,False,44.0,1,0.23889377852324312,0,0.6053938109850276,86,production_model,OOS_SPIMA_P6,79,0.0,0.9651162790697675,0.9186046511627907,86,86
OOS_SPIMA_P6_tid80,111,300.10963925321994,3.449536083370344,108.0,115.30327868852459,False,44.0,1,0.3031615350254408,0,0.5150218495146985,87,production_model,OOS_SPIMA_P6,80,1.0,1.0,0.9770114942528736,87,87
OOS_SPIMA_P6_tid81,111,270.0799519894388,3.1043672642464233,108.0,115.30327868852459,False,48.00000000000001,1,0.2583042638330713,0,0.568582420492046,87,production_model,OOS_SPIMA_P6,81,1.0,1.0,0.9770114942528736,87,87
OOS_SPIMA_P6_tid82,111,284.9753124242913,3.275578303727486,108.0,115.30327868852459,False,44.0,1,0.2946353013407517,0,0.5412092204757387,87,production_model,OOS_SPIMA_P6,82,1.0,1.0,0.9310344827586207,87,87
OOS_SPIMA_P6_tid83,111,284.48588203051764,3.2699526670174444,108.0,115.30327868852459,False,44.0,1,0.26809360162754586,0,0.5611496230543129,87,production_model,OOS_SPIMA_P6,83,1.0,1.0,0.9540229885057471,87,87
OOS_SPIMA_P6_tid84,111,291.0520121642382,3.345425427175152,108.0,115.30327868852459,False,44.0,1,0.2705996172765824,0,0.5594728478778611,87,production_model,OOS_SPIMA_P6,84,1.0,1.0,0.9310344827586207,87,87
OOS_SPIMA_P6_tid85,111,293.1536219913132,3.369581861969117,108.0,115.30327868852459,False,44.0,1,0.25946308125894574,0,0.5770606948042485,87,production_model,OOS_SPIMA_P6,85,1.0,1.0,0.9310344827586207,87,87
OOS_SPIMA_P6_tid86,111,308.84233349127635,3.549911879210073,111.75,115.30327868852459,False,44.0,1,0.2992705147470945,0,0.5161471917569038,87,production_model,OOS_SPIMA_P6,86,1.0,1.0,0.9310344827586207,87,87
OOS_SPIMA_P6_tid87,118,231.26952988373318,2.628062839587877,117.0,120.0,False,48.00000000000001,1,0.1936285128457662,0,0.6405755820037599,88,production_model,OOS_SPIMA_P6,87,0.0,0.9659090909090909,0.8977272727272727,88,88
OOS_SPIMA_P6_tid88,122,228.31000153035606,2.5089011157181984,118.5,123.08333333333333,False,48.00000000000001,1,0.17708582726755168,0,0.7064533868771665,91,production_model,OOS_SPIMA_P6,88,0.0,0.967032967032967,0.9230769230769231,91,91
OOS_SPIMA_P6_tid89,123,244.36681948357264,2.656161081343181,118.5,123.25,False,48.00000000000001,1,0.1875126024631197,0,0.6701029600528919,92,production_model,OOS_SPIMA_P6,89,1.0,1.0,0.9782608695652174,92,92
OOS_SPIMA_P6_tid90,123,251.1946377429648,2.730376497206139,118.5,123.25,False,44.0,1,0.2028843157413151,0,0.6418164720729481,92,production_model,OOS_SPIMA_P6,90,1.0,1.0,0.9782608695652174,92,92
OOS_SPIMA_P6_tid91,124,256.28958071574283,2.7558019431800305,120.0,123.5,False,44.0,1,0.2693428641645145,0,0.585288873794383,93,production_model,OOS_SPIMA_P6,91,0.0,0.967741935483871,0.956989247311828,93,93
OOS_SPIMA_P6_tid92,133,256.4553397748962,2.671409789321835,121.5,127.8157894736842,False,48.00000000000001,1,0.22563572208807803,0,0.6451692044012697,96,production_model,OOS_SPIMA_P6,92,1.0,1.0,0.9791666666666666,96,96
OOS_SPIMA_P6_tid93,133,257.63169520189706,2.6836634916864277,123.0,127.8157894736842,False,44.0,1,0.21721098834207728,0,0.6516266237610072,96,production_model,OOS_SPIMA_P6,93,1.0,1.0,0.9791666666666666,96,96
OOS_SPIMA_P6_tid94,133,245.04513209936266,2.552553459368361,124.5,127.8157894736842,False,44.0,1,0.1856899563540549,0,0.6866454094012258,96,production_model,OOS_SPIMA_P6,94,1.0,1.0,0.9791666666666666,96,96
OOS_SPIMA_P6_tid95,139,333.4472940150344,3.4025234083166778,126.75,131.21428571428572,False,48.00000000000001,1,0.2798534617476563,0,0.5883945168166421,98,production_model,OOS_SPIMA_P6,95,0.0,0.9693877551020408,0.9183673469387755,98,98
OOS_SPIMA_P6_tid96,140,337.1843710210875,3.405902737586742,129.0,134.16666666666666,False,52.0,1,0.2728354979370916,0,0.5637659716700743,99,production_model,OOS_SPIMA_P6,96,0.0,0.9696969696969697,0.9494949494949495,99,99
